id,zugid,zugverkehrstyp,zugtyp,zugowner,zugklasse,zugnummer,zugnummerfull,linie,evanr,arzeitsoll,arzeitist,dpzeitsoll,dpzeitist,gleissoll,gleisist,datum,streckengeplanthash,streckenchangedhash,zugstatus
50354186,-8487407402674188012-1803121410-1,S,p,A6S31,S,85075,S85075,31,8000191,,,14:10:00,14:11:00,8,8,2018-03-12,c9923909,e2311868,n
50354187,5047124359475727795-1803121443-1,S,p,A6S81,S,85072,S85072,81,8000191,,,14:43:00,14:43:00,6,6,2018-03-12,985bbb6c,e2311868,n
50354188,-8176844811218867853-1803121237-21,N,p,801518,RB,38845,RB38845,2,8000191,14:06:00,14:06:00,,,2,2,2018-03-12,24babf60,e2311868,n
50354190,-5808185107283233035-1803121249-25,S,p,801539,S,38343,S38343,3,8000191,14:31:00,14:32:00,,,12,12,2018-03-12,71145287,e2311868,n
50354191,-7239188670986774339-1803121410-1,S,p,A6S81,S,85270,S85270,81,8000191,,,14:10:00,14:10:00,13,13,2018-03-12,83d10366,e2311868,n
50354192,4198706028225770986-1803121313-5,F,p,80,ICE,106,ICE106,,8000191,14:58:00,15:01:00,15:00:00,15:05:00,3,3,2018-03-12,220701ff,e2311868,n
50354193,1640454493439654733-1803121320-18,S,p,A6S32,S,85070,S85070,32,8000191,14:09:00,14:09:00,,,5,5,2018-03-12,356993ad,e2311868,n
50354194,-2336476242183100541-1803121212-29,S,p,801539,S,38341,S38341,4,8000191,14:00:00,14:00:00,,,10,10,2018-03-12,94cc8823,e2311868,n
50354195,-2176036496488028663-1803121458-1,S,p,801539,S,38340,S38340,4,8000191,,,14:58:00,14:58:00,12,12,2018-03-12,15c22522,e2311868,n
50354196,-457076329965577510-1803121337-13,N,p,801518,RB,38847,RB38847,2,8000191,14:32:00,14:33:00,,,2,2,2018-03-12,f2329988,e2311868,n
50354197,-2785811777630415866-1803121255-5,F,p,80,ICE,107,ICE107,,8000191,14:56:00,15:02:00,14:58:00,15:05:00,2,2,2018-03-12,63da770d,e2311868,n
50354198,-1995405770982571456-1803121139-11,F,p,80,IC,2068,IC2068,,8000191,14:53:00,14:53:00,,,9,9,2018-03-12,c6c4cb97,e2311868,n
50354199,-8948921366298705069-1803120722-22,F,p,80,IC,2279,IC2279,,8000191,14:50:00,14:48:00,,,6,6,2018-03-12,b9414897,e2311868,n
50354200,1957077670879828396-1803121405-1,N,p,800619,IRE,19041,IRE19041,,8000191,,,14:05:00,14:05:00,9,9,2018-03-12,eabdb629,e2311868,n
50354201,3173154309682072620-1803121450-1,S,p,A6S32,S,85079,S85079,32,8000191,,,14:50:00,14:50:00,8,8,2018-03-12,f2d9805e,e2311868,n
50354202,-7747979526984668009-1803121039-9,F,p,85,ICE,72,ICE72,,8000191,14:49:00,14:51:00,14:51:00,14:55:00,3,3,2018-03-12,932e26ee,63294f64,n
50354203,8176248712958191728-1803121424-7,S,p,A6S81,S,85079,S85079,81,8000191,14:46:00,14:47:00,,,8,8,2018-03-12,23a83795,e2311868,n
50354204,-275168915786694538-1803121409-1,N,p,800647,RE,4729,RE4729,,8000191,,,14:09:00,14:09:00,6,6,2018-03-12,727be246,1b3fdda3,c
50354205,7272374354501217049-1803121403-16,S,p,A6S31,S,85074,S85074,31,8000191,14:48:00,14:50:00,,,13,13,2018-03-12,c00c7257,e2311868,n
50354206,-4284023837874274977-1803121319-17,N,p,800619,RE,19538,RE19538,,8000191,14:42:00,14:41:00,,,11,11,2018-03-12,4515c319,e2311868,n
50354207,2328330128770404543-1803121339-8,N,p,8006C5,RE,17316,RE17316,,8000191,14:27:00,14:28:00,,,3,3,2018-03-12,d602f1e3,e2311868,n
50354208,5968094158297064706-1803121308-26,S,p,A6S81,S,85077,S85077,81,8000191,14:16:00,14:16:00,,,9,9,2018-03-12,40dc0c82,e2311868,n
50354210,-3986714263547234712-1803121428-1,S,p,801539,S,38338,S38338,3,8000191,,,14:28:00,14:28:00,10,10,2018-03-12,dfe22a27,e2311868,n
50354211,-1546311267635830685-1803121140-23,N,p,800647,RE,4716,RE4716,,8000191,14:49:00,14:49:00,,,14,14,2018-03-12,b7f04237,82e36fe7,c
50354212,1431493805014839099-1803121409-6,N,p,801591,RE,12029,RE12029,6,8000191,14:54:00,14:54:00,,,102,102,2018-03-12,941735b1,e2311868,n
50354213,8882233225615859060-1803121100-6,F,p,85,EC,8,EC8,,8000191,14:10:00,14:10:00,14:12:00,14:12:00,3,3,2018-03-12,46105a85,e2311868,n
50354214,2226840272821274584-1803121316-19,N,p,801591,RB,12439,RB12439,51,8000191,14:27:00,14:27:00,,,1,1,2018-03-12,2cea2d32,e2311868,n
50354215,-1559301180950242903-1803121433-1,N,p,801566,RB,12432,RB12432,51,8000191,,,14:33:00,14:33:00,1,1,2018-03-12,7329eec3,e2311868,n
50384624,779824908146923528-1803121416-19,N,p,801566,RB,12411,RB12411,51,8000191,15:27:00,15:27:00,,,1,101,2018-03-12,2cea2d32,e2311868,n
50384625,2593279099607511049-1803121510-1,S,p,A6S31,S,85081,S85081,31,8000191,,,15:10:00,15:10:00,13,13,2018-03-12,c9923909,e2311868,n
50384626,4264401226549416573-1803121454-4,S,p,A6S5,S,85006,S85006,5,8000191,15:21:00,15:22:00,,,2,2,2018-03-12,4e1aa24c,e2311868,n
50384627,-1279242321187232732-1803121007-9,F,p,80,ICE,75,ICE75,,8000191,15:08:00,15:34:00,15:10:00,15:37:00,2,2,2018-03-12,87ffb022,a40bafe8,n
50384628,8052417949349208471-1803121503-16,S,p,A6S31,S,85080,S85080,31,8000191,15:48:00,15:51:00,,,13,13,2018-03-12,c00c7257,e2311868,n
50384629,-2570615725346696334-1803121548-1,N,p,801518,RB,38856,RB38856,2,8000191,,,15:48:00,15:48:00,3,3,2018-03-12,e8708cef,6a0f5c94,n
50384630,-111286439542392382-1803121506-1,N,p,801591,RE,12026,RE12026,6,8000191,,,15:06:00,15:06:00,102,102,2018-03-12,e77ac3d7,e2311868,n
50384631,1373694884773831444-1803121454-2,F,p,80,ICE,9572,ICE9572,,8000191,15:30:00,15:30:00,15:32:00,15:45:00,6,6,2018-03-12,ff14d36d,e2311868,n
50384632,-6505806609466217340-1803121412-29,S,p,801539,S,38353,S38353,4,8000191,15:58:00,16:04:00,,,8,8,2018-03-12,94cc8823,e2311868,n
50384633,-413922720045989119-1803121509-6,N,p,801591,RE,12031,RE12031,6,8000191,15:54:00,15:54:00,,,102,102,2018-03-12,941735b1,e2311868,n
50384634,4337776906585283187-1803121530-1,S,p,A6S31,S,80129,S80129,31,8000191,,,15:30:00,15:30:00,12,12,2018-03-12,c9923909,e2311868,n
50384635,459321101096573055-1803121550-1,S,p,A6S32,S,85085,S85085,32,8000191,,,15:50:00,15:50:00,10,10,2018-03-12,f2d9805e,e2311868,n
50384636,4164630508731885172-1803121515-1,N,p,801518,RB,38852,RB38852,2,8000191,,,15:15:00,15:16:00,3,3,2018-03-12,500230fe,518fdf3b,n
50384637,-77936409830068817-1803121533-1,N,p,801566,RB,12414,RB12414,51,8000191,,,15:33:00,15:36:00,102,102,2018-03-12,7329eec3,e2311868,n
50384638,-2240825693871801594-1803121533-1,N,p,801566,RB,12426,RB12426,51,8000191,,,15:33:00,15:36:00,102,102,2018-03-12,891af442,e2311868,n
50384639,-6260678641653155547-1803121524-7,S,p,A6S81,S,85085,S85085,81,8000191,15:46:00,15:48:00,,,10,10,2018-03-12,a2955bfd,e2311868,n
50384640,-7737234341906213812-1803121539-1,N,p,8006C5,RE,17313,RE17313,,8000191,,,15:39:00,15:41:00,9,9,2018-03-12,8ecf3c97,e2311868,n
50384641,6294407100106826133-1803121437-13,N,p,801518,RB,38851,RB38851,2,8000191,15:32:00,15:39:00,,,3,3,2018-03-12,f2329988,e2311868,n
50384642,5532038320047824464-1803121506-1,F,p,80,IC,2161,IC2161,,8000191,,,15:06:00,15:06:00,10,10,2018-03-12,42ca1e43,e2311868,n
50384644,-698674402699978481-1803121413-10,N,p,800640,RE,4479,RE4479,4,8000191,15:52:00,15:53:00,,,1,1,2018-03-12,d37c0e1b,e2311868,n
50384645,-5750865784582321702-1803121349-25,S,p,801539,S,38347,S38347,3,8000191,15:36:00,15:36:00,,,11,11,2018-03-12,71145287,e2311868,n
50384646,7252102844248366779-1803121519-1,N,p,800619,RE,19539,RE19539,,8000191,,,15:19:00,15:19:00,11,11,2018-03-12,916b4365,e2311868,n
50384647,5141252172526366836-1803121240-23,N,p,800647,RE,4718,RE4718,,8000191,15:49:00,16:51:00,,,6,6,2018-03-12,f68b10d5,336ea95a,c
50384648,-1942528385706597726-1803121510-1,F,p,80,IC,2276,IC2276,,8000191,,,15:10:00,15:10:00,7,7,2018-03-12,5bd9d3d8,e2311868,n
50384649,575839425149133774-1803121543-1,S,p,A6S81,S,85078,S85078,81,8000191,,,15:43:00,15:43:00,5,5,2018-03-12,859da125,e2311868,n
50384650,-9171046525224009544-1803121550-1,S,p,A6S31,S,80175,S80175,31,8000191,,,15:50:00,15:50:00,10,10,2018-03-12,c9923909,e2311868,n
50384651,8276221152111004530-1803121528-1,S,p,801539,S,38342,S38342,3,8000191,,,15:28:00,15:28:00,8,8,2018-03-12,dfe22a27,e2311868,n
50384652,-3849301738468920667-1803121420-18,S,p,A6S32,S,85148,S85148,32,8000191,15:09:00,15:11:00,,,5,5,2018-03-12,356993ad,e2311868,n
50384653,-5036600979734019557-1803121018-13,F,p,80,ICE,371,ICE371,,8000191,15:58:00,16:22:00,16:00:00,16:27:00,2,3,2018-03-12,26ffdc1c,e2311868,n
50384654,-7583718413667898768-1803121423-12,S,p,A6S81,S,85197,S85197,81,8000191,15:49:00,15:52:00,,,12,12,2018-03-12,00d1bf49,e2311868,n
50384655,2598386838643751555-1803121459-6,N,p,800619,IRE,19036,IRE19036,,8000191,15:53:00,15:53:00,,,9,9,2018-03-12,b36a8f2d,e2311868,n
50384656,6170002538724052342-1803121413-6,F,p,80,ICE,276,ICE276,,8000191,15:59:00,16:03:00,16:01:00,16:06:00,3,3,2018-03-12,f8683114,e2311868,n
50384657,-3252862499681210473-1803121513-1,S,p,A6S81,S,85148,S85148,81,8000191,,,15:13:00,15:13:00,5,5,2018-03-12,5ffd0201,e2311868,n
50384658,993113341884275549-1803121247-8,F,p,80,IC,2264,IC2264,,8000191,15:53:00,15:58:00,,,5,5,2018-03-12,d71a5ce0,e2311868,n
50384659,8509057150985167649-1803121440-18,S,p,A6S32,S,85078,S85078,32,8000191,15:28:00,15:28:00,,,5,5,2018-03-12,356993ad,e2311868,n
50384660,7635905450301359369-1803121509-1,N,p,800647,RE,4731,RE4731,,8000191,,,15:09:00,15:12:00,14,14,2018-03-12,7df26855,e2311868,n
50384661,3491902041901976989-1803121558-1,S,p,801539,S,38344,S38344,4,8000191,,,15:58:00,15:58:00,11,11,2018-03-12,15c22522,e2311868,n
50384662,686212368582560420-1803121530-1,S,p,A6S32,S,85083,S85083,32,8000191,,,15:30:00,15:30:00,12,12,2018-03-12,f2d9805e,e2311868,n
50384663,-6555303125416720264-1803121314-29,S,p,801539,S,38345,S38345,3,8000191,15:00:00,15:06:00,,,8,8,2018-03-12,94cc8823,e2311868,n
50384664,-5244319982790517828-1803121408-26,S,p,A6S81,S,85083,S85083,81,8000191,15:16:00,15:20:00,,,12,12,2018-03-12,f2a5ab7b,e2311868,n
50384665,-520537712719899000-1803121248-8,N,p,8006C5,RE,17318,RE17318,,8000191,15:21:00,15:21:00,,,9,9,2018-03-12,d602f1e3,c64543c3,c
50416973,5575106068947683697-1803121639-1,N,p,8006C5,RE,17315,RE17315,,8000191,,,16:39:00,16:39:00,9,9,2018-03-12,8ecf3c97,e2311868,n
50416974,2305138585812950804-1803121633-1,N,p,801566,RB,12434,RB12434,51,8000191,,,16:33:00,16:36:00,1,1,2018-03-12,7329eec3,e2311868,n
50416975,5137604253813506464-1803121628-1,S,p,801539,S,38348,S38348,3,8000191,,,16:28:00,16:28:00,8,8,2018-03-12,fe0cc6e4,e2311868,n
50416976,-324088660713952682-1803121650-1,S,p,A6S32,S,85091,S85091,32,8000191,,,16:50:00,16:50:00,14,14,2018-03-12,f2d9805e,e2311868,n
50416977,4260699509664933832-1803121606-1,F,p,80,IC,1269,IC1269,,8000191,,,16:06:00,16:06:00,7,7,2018-03-12,23e001a5,e2311868,n
50416978,-5889100804529171391-1803121625-1,N,p,801518,RB,38860,RB38860,2,8000191,,,16:25:00,16:26:00,2,2,2018-03-12,985e23fd,e2311868,n
50416979,-6341660150772059690-1803121605-1,N,p,800619,IRE,19043,IRE19043,,8000191,,,16:05:00,16:08:00,9,9,2018-03-12,eabdb629,e2311868,n
50416980,-979526917423332832-1803121437-21,N,p,801518,RB,38853,RB38853,2,8000191,16:07:00,16:08:00,,,2,2,2018-03-12,24babf60,c6758a54,n
50416981,4647045061590027487-1803121513-5,F,p,80,ICE,104,ICE104,,8000191,16:58:00,17:02:00,17:00:00,17:04:00,3,3,2018-03-12,38e1cb79,e2311868,n
50416982,2573137891381890203-1803121508-26,S,p,A6S81,S,85089,S85089,81,8000191,16:16:00,16:21:00,,,12,12,2018-03-12,40dc0c82,e2311868,n
50416983,147715242608041897-1803121513-5,F,p,80,ICE,504,ICE504,,8000191,16:58:00,17:02:00,17:00:00,17:04:00,3,3,2018-03-12,220701ff,e2311868,n
50416984,1940605494438738034-1803121633-1,N,p,801566,RB,12428,RB12428,51,8000191,,,16:33:00,16:36:00,1,1,2018-03-12,891af442,e2311868,n
50416985,2036711676177716052-1803121658-1,S,p,801539,S,38350,S38350,4,8000191,,,16:58:00,17:02:00,6,6,2018-03-12,15c22522,e2311868,n
50416986,-7141477819000954134-1803121339-11,F,p,80,IC,2066,IC2066,,8000191,16:53:00,16:55:00,,,9,9,2018-03-12,c6c4cb97,e2311868,n
50416987,422966265868202334-1803121537-13,N,p,801518,RB,38855,RB38855,2,8000191,16:35:00,16:39:00,,,1,1,2018-03-12,f2329988,e2311868,n
50416988,3518878361263624569-1803121449-25,S,p,801539,S,38351,S38351,3,8000191,16:32:00,16:33:00,,,6,6,2018-03-12,71145287,e2311868,n
50416989,-4101619288868954225-1803121540-18,S,p,A6S32,S,85084,S85084,32,8000191,16:28:00,16:28:00,,,5,5,2018-03-12,356993ad,e2311868,n
50416990,-753592992525908351-1803121624-7,S,p,A6S81,S,85091,S85091,81,8000191,16:46:00,16:54:00,,,14,14,2018-03-12,23a83795,e2311868,n
50416991,6618840977521668849-1803121523-16,S,p,A6S31,S,85082,S85082,31,8000191,16:09:00,16:14:00,,,5,6,2018-03-12,c00c7257,e2311868,n
50416992,-6179514760437373291-1803121610-1,S,p,A6S81,S,85196,S85196,81,8000191,,,16:10:00,16:11:00,12,12,2018-03-12,5f851f97,e2311868,n
50416993,443169873031715954-1803121355-3,F,p,87,TGV,9575,TGV9575,,8000191,16:25:00,16:26:00,16:28:00,16:29:00,7,7,2018-03-12,bb38db84,e2311868,n
50416994,-7427756221885821579-1803121519-17,N,p,800619,RE,19542,RE19542,,8000191,16:42:00,16:42:00,,,11,11,2018-03-12,4515c319,e2311868,n
50416995,-188102568603616642-1803121610-1,S,p,A6S32,S,85087,S85087,32,8000191,,,16:10:00,16:11:00,13,13,2018-03-12,f2d9805e,e2311868,n
50416996,4171646072765382844-1803121340-23,N,p,800647,RE,4720,RE4720,,8000191,16:49:00,16:59:00,,,12,12,2018-03-12,b7f04237,e2311868,n
50416997,6687735765795189643-1803121601-1,N,p,801591,RE,12028,RE12028,6,8000191,,,16:01:00,16:02:00,102,102,2018-03-12,57867717,e2311868,n
50416998,-7030010269675212384-1803121516-19,N,p,801566,RB,12413,RB12413,51,8000191,16:27:00,16:27:00,,,1,1,2018-03-12,2cea2d32,e2311868,n
50416999,-7410747608562109166-1803121615-1,N,p,801518,RE,38858,RE38858,2,8000191,,,16:15:00,16:17:00,10,10,2018-03-12,b04f5056,e2311868,n
50417000,8771434446803982946-1803121609-1,N,p,800647,RE,4733,RE4733,,8000191,,,16:09:00,16:11:00,6,6,2018-03-12,727be246,e2311868,n
50417001,-4853549543155830626-1803121239-9,F,p,85,ICE,70,ICE70,,8000191,16:49:00,16:54:00,16:51:00,16:58:00,3,3,2018-03-12,a196e3ca,d3340587,n
50417002,2059333287696505706-1803121603-16,S,p,A6S31,S,85086,S85086,31,8000191,16:48:00,16:48:00,,,13,13,2018-03-12,c00c7257,e2311868,n
50417003,-6157556261628274416-1803121337-9,F,p,80,ICE,109,ICE109,,8000191,16:58:00,17:09:00,17:00:00,17:11:00,2,2,2018-03-12,19faa275,e2311868,n
50417005,-4360869642640056032-1803121554-10,N,p,8015RP,RE,38857,RE38857,2,8000191,16:48:00,16:48:00,,,2,2,2018-03-12,5bea021b,e2311868,n
50417006,-4297113473091841136-1803121610-1,S,p,A6S31,S,80179,S80179,31,8000191,,,16:10:00,16:10:00,13,13,2018-03-12,c9923909,e2311868,n
50417008,-5069641751923014707-1803121650-1,S,p,A6S31,S,80107,S80107,31,8000191,,,16:50:00,16:50:00,14,14,2018-03-12,c9923909,e2a4cbd9,n
50417009,-7174405819540572222-1803121632-1,S,p,A6S32,S,85089,S85089,32,8000191,,,16:32:00,16:33:00,12,12,2018-03-12,f2d9805e,e2311868,n
50417010,-3987032809088834723-1803121613-1,S,p,A6S81,S,85082,S85082,81,8000191,,,16:13:00,16:13:00,5,5,2018-03-12,1f7a65d6,e2311868,n
50417011,-8839307998602303127-1803121643-1,S,p,A6S81,S,85084,S85084,81,8000191,,,16:43:00,16:43:00,5,5,2018-03-12,985bbb6c,e2311868,n
50417012,4930912175735303747-1803121632-1,S,p,A6S31,S,80113,S80113,31,8000191,,,16:32:00,16:32:00,12,12,2018-03-12,c9923909,e2311868,n
50417013,4371732055141861875-1803121013-23,F,p,80,IC,2371,IC2371,,8000191,16:50:00,16:49:00,,,5,5,2018-03-12,760ee2da,e2311868,n
50417014,4660398913906016542-1803121200-11,F,p,85,EC,6,EC6,,8000191,16:10:00,16:10:00,16:12:00,16:13:00,3,3,2018-03-12,37ccfa26,e2311868,n
50417015,7774519040455027198-1803121535-8,N,p,8006C5,RE,17320,RE17320,,8000191,16:21:00,16:24:00,,,9,9,2018-03-12,d602f1e3,e2311868,n
50417016,6709839344733603173-1803121609-6,N,p,801591,RE,12033,RE12033,6,8000191,16:54:00,16:54:00,,,102,102,2018-03-12,941735b1,e2311868,n
50417017,-7133899159347076370-1803121608-1,N,p,800640,RE,4478,RE4478,4,8000191,,,16:08:00,16:11:00,1,1,2018-03-12,d6c8f7ab,e2311868,n
50451463,-1640390785137022575-1803121613-10,N,p,800640,RE,4481,RE4481,4,8000191,17:53:00,18:11:00,,,1,1,2018-03-12,d37c0e1b,e2311868,n
50451464,-152927054794652045-1803121758-1,S,p,801539,S,38354,S38354,4,8000191,,,17:58:00,17:59:00,10,10,2018-03-12,15c22522,e2311868,n
50451465,-4917993165464760656-1803121750-1,S,p,A6S31,S,80141,S80141,31,8000191,,,17:50:00,17:50:00,11,11,2018-03-12,c9923909,e2311868,n
50451466,2256244940000548566-1803121658-11,S,p,801539,S,38359,S38359,3,8000191,17:40:00,17:43:00,,,5,3,2018-03-12,1d84b548,e2311868,n
50451467,-6037522386811712165-1803121547-28,S,p,A6S4,S,85302,S85302,4,8000191,17:40:00,17:42:00,,,12,12,2018-03-12,191b7e00,e2311868,n
50451468,9155325006129515002-1803121703-16,S,p,A6S31,S,85092,S85092,31,8000191,17:48:00,17:52:00,,,13,13,2018-03-12,c00c7257,e2311868,n
50451469,-564959067061120830-1803121705-1,N,p,801591,RE,12032,RE12032,6,8000191,,,17:05:00,17:05:00,102,102,2018-03-12,a34c02d2,e2311868,n
50451470,8013359430626445762-1803121605-15,S,p,A6S81,S,85593,S85593,81,8000191,17:49:00,17:52:00,,,14,14,2018-03-12,16dc53bb,e2311868,n
50451471,4271900569028906525-1803121608-26,S,p,A6S81,S,85095,S85095,81,8000191,17:16:00,17:18:00,,,12,12,2018-03-12,f2a5ab7b,e2311868,n
50451472,2894689023927875981-1803121739-1,N,p,8006C5,RE,17319,RE17319,,8000191,,,17:39:00,17:40:00,7,7,2018-03-12,8ecf3c97,e2311868,n
50451473,4339273632907532677-1803121635-8,N,p,8006C5,RE,17322,RE17322,,8000191,17:19:00,17:21:00,,,7,7,2018-03-12,d602f1e3,e2311868,n
50451474,7776103978113399754-1803121512-29,S,p,801539,S,38361,S38361,4,8000191,17:00:00,17:09:00,,,8,8,2018-03-12,94cc8823,e2311868,n
50451475,2315902725231534107-1803121713-1,S,p,A6S71,S,85088,S85088,71,8000191,,,17:13:00,17:13:00,6,6,2018-03-12,11e1c8c3,e2311868,n
50451476,5214636995824794365-1803121613-6,F,p,80,IC,1274,IC1274,,8000191,17:58:00,18:00:00,18:00:00,18:03:00,3,3,2018-03-12,f8683114,e2311868,n
50451478,6645235696733567287-1803121541-20,N,p,801566,RB,12415,RB12415,51,8000191,17:27:00,17:29:00,,,1,1,2018-03-12,10ae6923,e2311868,n
50451480,-9025994680229726682-1803121710-1,F,p,80,IC,2274,IC2274,,8000191,,,17:10:00,17:10:00,7,7,2018-03-12,2a5460c7,e2311868,n
50451481,3675320541711482357-1803121706-1,F,p,80,IC,2163,IC2163,,8000191,,,17:06:00,17:06:00,10,10,2018-03-12,42ca1e43,e2311868,n
50451482,-266279812582002025-1803121218-13,F,p,80,ICE,373,ICE373,,8000191,17:58:00,18:19:00,18:00:00,18:22:00,2,2,2018-03-12,26ffdc1c,e2311868,n
50451483,-2051312427693324596-1803121708-4,F,p,80,IC,2362,IC2362,,8000191,17:53:00,17:55:00,,,8,8,2018-03-12,3f577be7,e2311868,n
50451484,8772938266025161303-1803121733-1,N,p,801566,RB,12416,RB12416,51,8000191,,,17:33:00,17:34:00,1,1,2018-03-12,7329eec3,e2311868,n
50451485,7258534164660928740-1803121704-1,N,p,801518,RB,38864,RB38864,2,8000191,,,17:04:00,17:13:00,1,1,2018-03-12,985e23fd,e2311868,n
50451486,-7786759815812070709-1803121710-1,S,p,A6S32,S,85093,S85093,32,8000191,,,17:10:00,17:10:00,13,13,2018-03-12,f2d9805e,e2311868,n
50451487,5088201114929260139-1803121706-8,N,p,801518,RE,38823,RE38823,2,8000191,17:48:00,17:49:00,,,2,2,2018-03-12,50ad24c7,e2311868,n
50451488,6000029176846009447-1803121637-13,N,p,801518,RB,38861,RB38861,2,8000191,17:32:00,17:32:00,,,2,2,2018-03-12,f2329988,e2311868,n
50451489,8108194419514125437-1803121730-1,S,p,A6S32,S,85095,S85095,32,8000191,,,17:30:00,17:31:00,12,12,2018-03-12,f2d9805e,e2311868,n
50451490,236904608108658848-1803121705-1,N,p,801591,RE,12372,RE12372,6,8000191,,,17:05:00,17:05:00,102,102,2018-03-12,0c214ff1,e2311868,n
50451491,700464760983395496-1803121709-6,N,p,801591,RE,12035,RE12035,6,8000191,17:54:00,17:54:00,,,102,102,2018-03-12,941735b1,e2311868,n
50451492,-4834288071020949302-1803121534-21,N,p,801518,RB,38859,RB38859,2,8000191,17:14:00,17:16:00,,,3,3,2018-03-12,24babf60,b80f7c3d,n
50451493,-907796369242989398-1803121724-7,S,p,A6S81,S,85097,S85097,81,8000191,17:46:00,17:48:00,,,11,11,2018-03-12,a2955bfd,e2311868,n
50451494,-5691710275134870209-1803121643-16,S,p,A6S31,S,85090,S85090,31,8000191,17:28:00,17:30:00,,,9,9,2018-03-12,c00c7257,e2311868,n
50451495,-2782129435093265786-1803121750-1,S,p,A6S32,S,85097,S85097,32,8000191,,,17:50:00,17:50:00,11,11,2018-03-12,f2d9805e,e2311868,n
50451496,12387520086341044-1803121743-1,S,p,A6S81,S,85090,S85090,81,8000191,,,17:43:00,17:43:00,9,9,2018-03-12,859da125,e2311868,n
50451497,-6268556250588617721-1803121123-3,,p,83,ECE,52,ECE52,,8000191,17:29:00,17:30:00,17:31:00,17:31:00,3,3,2018-03-12,2a436db6,e2311868,n
50451498,-7426918485512730994-1803121623-16,S,p,A6S31,S,85088,S85088,31,8000191,17:09:00,17:11:00,,,6,6,2018-03-12,c00c7257,e2311868,n
50451500,7866557424441304346-1803121520-3,F,p,87,ICE,9563,ICE9563,,8000191,17:52:00,17:54:00,17:55:00,17:57:00,5,5,2018-03-12,ced0a11b,e2311868,n
50451501,-7572100063158604519-1803121725-1,N,p,801518,RB,38866,RB38866,2,8000191,,,17:25:00,17:25:00,3,3,2018-03-12,985e23fd,e2311868,n
50451502,-8362300507494238615-1803121638-12,S,p,A6S5,S,85578,S85578,5,8000191,17:11:00,17:14:00,,,9,10,2018-03-12,a6f63ce4,e2311868,n
50451503,4842145016432551625-1803121659-6,N,p,800619,IRE,19038,IRE19038,,8000191,17:53:00,17:55:00,,,9,9,2018-03-12,b36a8f2d,e2311868,n
50451504,4740342332475925800-1803121709-1,N,p,800647,RE,4271,RE4271,,8000191,,,17:09:00,17:09:00,12,12,2018-03-12,7df26855,e2311868,n
50451505,-6380938625675712760-1803121730-1,S,p,A6S31,S,80135,S80135,31,8000191,,,17:30:00,17:30:00,12,12,2018-03-12,c9923909,e2311868,n
50451506,1996207567911038012-1803121744-1,N,p,801518,RB,38870,RB38870,2,8000191,,,17:44:00,17:44:00,2,2,2018-03-12,e8708cef,6a0f5c94,n
50451507,-3366312994940906552-1803121440-23,N,p,800647,RE,4722,RE4722,,8000191,17:49:00,17:49:00,,,6,6,2018-03-12,f68b10d5,e2311868,n
50451508,6503614906581892962-1803121549-27,S,p,801539,S,38357,S38357,3,8000191,17:36:00,17:40:00,,,10,10,2018-03-12,12250c4c,e2311868,n
50451509,8900832569111771375-1803121113-10,F,p,80,ICE,77,ICE77,,8000191,17:08:00,17:33:00,17:10:00,17:35:00,2,5,2018-03-12,4a0a0e28,8fc56b68,n
50451510,4849155196744904064-1803121728-1,S,p,801539,S,38352,S38352,3,8000191,,,17:28:00,17:28:00,8,8,2018-03-12,46564d2e,e2311868,n
50451511,9192703793004359391-1803121733-1,N,p,801566,RB,12430,RB12430,51,8000191,,,17:33:00,17:34:00,1,1,2018-03-12,891af442,e2311868,n
50451512,877314440174099425-1803121710-1,S,p,A6S31,S,80111,S80111,31,8000191,,,17:10:00,17:10:00,13,13,2018-03-12,c9923909,e2311868,n
50451513,-1780366104452543204-1803120829-22,F,p,80,IC,2313,IC2313,,8000191,17:31:00,17:34:00,17:33:00,17:36:00,6,6,2018-03-12,f443350c,5dc9de4f,c
