id,zugid,zugverkehrstyp,zugtyp,zugowner,zugklasse,zugnummer,zugnummerfull,linie,evanr,arzeitsoll,arzeitist,dpzeitsoll,dpzeitist,gleissoll,gleisist,datum,streckengeplanthash,streckenchangedhash,zugstatus
50451514,-8171324671577464399-1803121719-1,N,p,800619,RE,19545,RE19545,,8000191,,,17:19:00,17:19:00,11,11,2018-03-12,916b4365,e2311868,n
50485036,-5153296430844997067-1803121844-1,S,p,A6S5,S,85165,S85165,5,8000191,,,18:44:00,18:44:00,5,5,2018-03-12,789b4cb3,e2311868,n
50485037,-8179118716256135481-1803121843-1,S,p,A6S81,S,85096,S85096,81,8000191,,,18:43:00,18:43:00,5,5,2018-03-12,985bbb6c,e2311868,n
50485038,-4012695635926008074-1803121815-9,S,p,A6S71,S,85101,S85101,71,8000191,18:46:00,18:46:00,,,8,8,2018-03-12,8456ce56,e2311868,n
50485039,-7680247767385669805-1803121850-1,S,p,A6S31,S,80133,S80133,31,8000191,,,18:50:00,18:50:00,8,8,2018-03-12,c9923909,e2311868,n
50485040,1990253086663791935-1803121738-12,S,p,A6S5,S,84900,S84900,5,8000191,18:09:00,18:10:00,,,8,8,2018-03-12,a6f63ce4,e2311868,n
50485041,973576007803053496-1803121723-16,S,p,A6S31,S,85666,S85666,31,8000191,18:09:00,18:11:00,,,7,7,2018-03-12,c00c7257,e2311868,n
50485042,-4665433119176785022-1803121737-13,N,p,801518,RB,38865,RB38865,2,8000191,18:32:00,18:32:00,,,2,2,2018-03-12,f2329988,e2311868,n
50485043,54909806626717854-1803121850-1,S,p,A6S32,S,85101,S85101,32,8000191,,,18:50:00,18:50:00,8,8,2018-03-12,f2d9805e,e2311868,n
50485044,-9170319321262747816-1803121713-6,F,p,80,ICE,102,ICE102,,8000191,18:58:00,19:00:00,19:00:00,19:02:00,3,3,2018-03-12,bcd9169b,18c85183,n
50485045,3877523980056642391-1803121808-1,N,p,800640,RE,4480,RE4480,4,8000191,,,18:08:00,18:17:00,1,1,2018-03-12,d6c8f7ab,e2311868,n
50485046,4876412217104662801-1803121555-3,F,p,87,TGV,9577,TGV9577,,8000191,18:25:00,18:26:00,18:28:00,18:28:00,7,7,2018-03-12,4653a416,e2311868,n
50485047,-5870835457450235179-1803121809-6,N,p,801591,RE,12037,RE12037,6,8000191,18:54:00,18:54:00,,,102,102,2018-03-12,941735b1,e2311868,n
50485048,8084274576888233532-1803121810-1,S,p,801539,S,38356,S38356,3,8000191,,,18:10:00,18:11:00,5,5,2018-03-12,a2a678e9,e2311868,n
50485051,-6276568198225809175-1803121721-17,N,p,800619,RE,19546,RE19546,,8000191,18:42:00,18:42:00,,,11,11,2018-03-12,4515c319,e2311868,n
50485052,2190740288368492562-1803121539-11,F,p,80,IC,2064,IC2064,,8000191,18:53:00,18:55:00,,,9,9,2018-03-12,c6c4cb97,e2311868,n
50485053,-7406456888893888659-1803121806-1,N,p,801591,RE,12036,RE12036,6,8000191,,,18:06:00,18:06:00,102,102,2018-03-12,39531a6c,e2311868,n
50485054,4461713043386540010-1803121613-29,S,p,801539,S,38367,S38367,3,8000191,18:00:00,18:14:00,,,10,10,2018-03-12,94cc8823,e2311868,n
50485055,1311163295152770516-1803121649-25,S,p,801539,S,38363,S38363,3,8000191,18:32:00,18:32:00,,,3,3,2018-03-12,71145287,e2311868,n
50485056,-7573651573329216408-1803121500-12,F,p,85,ICE,376,ICE376,,8000191,18:49:00,18:49:00,18:51:00,18:51:00,3,3,2018-03-12,b97b34ff,e2311868,n
50485057,9057847664084222938-1803121809-1,N,p,800647,RE,4737,RE4737,,8000191,,,18:09:00,18:09:00,6,6,2018-03-12,727be246,e2311868,n
50485058,8318203548093500440-1803121734-4,F,p,80,IC,2360,IC2360,,8000191,18:21:00,18:20:00,,,6,6,2018-03-12,3f577be7,e2311868,n
50485059,1509277170217670413-1803121825-1,N,p,801518,RB,38872,RB38872,2,8000191,,,18:25:00,18:26:00,2,3,2018-03-12,985e23fd,e2311868,n
50485060,4908220424866081120-1803121828-1,S,p,801539,S,38358,S38358,3,8000191,,,18:28:00,18:28:00,10,10,2018-03-12,46564d2e,e2311868,n
50485061,-5697054107986364530-1803121810-1,S,p,A6S31,S,80139,S80139,31,8000191,,,18:10:00,18:10:00,13,13,2018-03-12,c9923909,e2311868,n
50485062,1527933323033639449-1803121122-23,F,p,80,IC,2373,IC2373,,8000191,18:52:00,18:53:00,,,5,5,2018-03-12,fe7703de,e2311868,n
50485063,1859802888295725524-1803121743-16,S,p,A6S31,S,85096,S85096,31,8000191,18:28:00,18:28:00,,,5,5,2018-03-12,c00c7257,06599276,n
50485064,-5586738791369002393-1803121735-8,N,p,8006C5,RE,17324,RE17324,,8000191,18:21:00,18:21:00,,,9,9,2018-03-12,d602f1e3,e2311868,n
50485065,7304246084231219196-1803121839-1,N,p,8006C5,RE,17321,RE17321,,8000191,,,18:39:00,18:40:00,9,9,2018-03-12,8ecf3c97,e2311868,n
50485066,-8328881618279280804-1803121813-1,S,p,A6S71,S,85666,S85666,71,8000191,,,18:13:00,18:13:00,7,7,2018-03-12,8b0eef56,e2311868,n
50485067,8858404535665931376-1803121810-1,S,p,A6S32,S,85135,S85135,32,8000191,,,18:10:00,18:10:00,13,13,2018-03-12,f2d9805e,e2311868,n
50485068,2993825387138013818-1803121810-1,S,p,A6S81,S,85198,S85198,81,8000191,,,18:10:00,18:12:00,8,8,2018-03-12,5f851f97,e2311868,n
50485069,7104848009742561467-1803121803-16,S,p,A6S31,S,85098,S85098,31,8000191,18:48:00,18:50:00,,,13,13,2018-03-12,c00c7257,e2311868,n
50485070,-3798710945004652433-1803121658-3,F,p,80,TGV,9560,TGV9560,,8000191,18:05:00,19:21:00,18:07:00,19:26:00,2,2,2018-03-12,0a774f72,e2311868,n
50485071,-389375162698602972-1803121716-19,N,p,801566,RB,12417,RB12417,51,8000191,18:27:00,18:30:00,,,1,1,2018-03-12,2cea2d32,e2311868,n
50485072,3169600473844176463-1803121805-1,F,p,80,IC,2267,IC2267,,8000191,,,18:05:00,18:05:00,7,7,2018-03-12,3ac4e38d,e2311868,n
50485073,-455914612718307954-1803121637-20,N,p,801518,RB,38863,RB38863,2,8000191,18:12:00,18:15:00,,,2,3,2018-03-12,50e8bd4a,4acf598b,n
50485074,5384852775071165138-1803121708-26,S,p,A6S81,S,85099,S85099,81,8000191,18:16:00,18:17:00,,,14,14,2018-03-12,40dc0c82,e2311868,n
50485075,-803042819389526281-1803121858-1,S,p,801539,S,38360,S38360,4,8000191,,,18:58:00,18:59:00,12,12,2018-03-12,15c22522,e2311868,n
50485076,1695861542627783799-1803121655-5,F,p,80,ICE,201,ICE201,,8000191,18:58:00,19:15:00,19:00:00,19:17:00,2,2,2018-03-12,63da770d,e2311868,n
50485077,5637095686118488046-1803121717-13,N,p,800647,RE,17080,RE17080,,8000191,18:49:00,18:56:00,,,14,14,2018-03-12,3772f704,e2311868,n
50485078,1247506773619215510-1803121805-1,N,p,800619,IRE,19045,IRE19045,,8000191,,,18:05:00,18:05:00,9,9,2018-03-12,eabdb629,e2311868,n
50485079,-4762896236619743613-1803121820-1,S,p,A6S4,S,85303,S85303,4,8000191,,,18:20:00,18:25:00,12,12,2018-03-12,f04380e5,e2311868,n
50485080,7824658989408750988-1803121833-1,N,p,801566,RB,12418,RB12418,51,8000191,,,18:33:00,18:34:00,1,1,2018-03-12,7329eec3,e2311868,n
50517697,-5234679367862629165-1803121746-6,F,p,80,IC,2183,IC2183,,8000191,19:17:00,19:17:00,,,5,5,2018-03-12,51c62646,e2311868,n
50517698,436096027952993164-1803121700-6,F,p,85,ICE,272,ICE272,,8000191,19:58:00,20:00:00,20:00:00,20:02:00,3,3,2018-03-12,ef026d00,e2311868,n
50517699,-7135439919703081239-1803121838-12,S,p,A6S5,S,85672,S85672,5,8000191,19:11:00,19:11:00,,,9,9,2018-03-12,a6f63ce4,e2311868,n
50517700,-5633310122654804118-1803121906-1,N,p,801591,RE,12038,RE12038,6,8000191,,,19:06:00,19:06:00,102,102,2018-03-12,e77ac3d7,e2311868,n
50517702,9124848361923692803-1803121418-13,F,p,80,ICE,375,ICE375,,8000191,19:58:00,20:14:00,20:00:00,20:16:00,2,2,2018-03-12,69be873a,e2311868,n
50517703,6166528444491900770-1803121859-6,N,p,800619,IRE,19040,IRE19040,,8000191,19:53:00,19:55:00,,,10,10,2018-03-12,b36a8f2d,e2311868,n
50517704,5751331241681872264-1803121925-1,N,p,801518,RB,38878,RB38878,2,8000191,,,19:25:00,19:25:00,3,3,2018-03-12,985e23fd,e2311868,n
50517705,7017371601233894880-1803121909-6,N,p,801591,RE,12039,RE12039,6,8000191,19:54:00,19:54:00,,,102,102,2018-03-12,941735b1,e2311868,n
50517706,-1722455581587366838-1803121407-9,F,p,80,ICE,79,ICE79,,8000191,19:08:00,19:30:00,19:10:00,19:31:00,2,2,2018-03-12,321fd584,7e7d86c2,n
50517707,-6620729142639773140-1803121854-2,F,p,80,TGV,9570,TGV9570,,8000191,19:30:00,19:35:00,19:32:00,19:38:00,6,6,2018-03-12,ff14d36d,e2311868,n
50517708,-8265076235974134798-1803121919-1,S,p,A6S71,S,85100,S85100,71,8000191,,,19:19:00,19:19:00,7,7,2018-03-12,fc4ed3bf,e2311868,n
50517709,5507455595942769945-1803121640-23,N,p,800647,RE,4726,RE4726,,8000191,19:49:00,19:49:00,,,9,9,2018-03-12,f68b10d5,e2311868,n
50517710,-6772662253255204238-1803121837-13,N,p,801518,RB,38869,RB38869,2,8000191,19:32:00,19:35:00,,,2,2,2018-03-12,f2329988,e2311868,n
50517711,4062278147228142420-1803121910-1,F,p,80,IC,2272,IC2272,,8000191,,,19:10:00,19:10:00,6,6,2018-03-12,27c8f1e5,e2311868,n
50517712,3450449687497294106-1803121905-1,N,p,801518,RB,38874,RB38874,2,8000191,,,19:05:00,19:07:00,1,1,2018-03-12,e8708cef,6a0f5c94,n
50517713,-1075852080959816797-1803121813-10,N,p,800640,RE,4483,RE4483,4,8000191,19:52:00,20:01:00,,,1,1,2018-03-12,d37c0e1b,e2311868,n
50517714,-3383102796393229197-1803121919-1,N,p,800619,RE,19547,RE19547,,8000191,,,19:19:00,19:22:00,11,11,2018-03-12,916b4365,e2311868,n
50517715,8972230081774671298-1803121933-1,N,p,801566,RB,12420,RB12420,51,8000191,,,19:33:00,19:33:00,1,1,2018-03-12,7329eec3,e2311868,n
50517716,-6104143861812642080-1803121915-9,S,p,A6S71,S,85105,S85105,71,8000191,19:46:00,19:46:00,,,8,8,2018-03-12,4d02d6a0,e2311868,n
50517717,2368682492746356419-1803121903-16,S,p,A6S31,S,85104,S85104,31,8000191,19:48:00,19:49:00,,,5,5,2018-03-12,c00c7257,e2311868,n
50517718,5031173706176312942-1803121928-1,S,p,801539,S,38364,S38364,3,8000191,,,19:28:00,19:30:00,8,8,2018-03-12,46564d2e,e2311868,n
50517719,-915559574430213737-1803121734-21,N,p,801518,RB,38867,RB38867,2,8000191,19:14:00,19:14:00,,,3,3,2018-03-12,24babf60,bea35551,n
50517720,1652940217487198089-1803121906-1,F,p,80,IC,2165,IC2165,,8000191,,,19:06:00,19:07:00,10,10,2018-03-12,42ca1e43,e2311868,n
50517721,6013642219996185031-1803121723-41,S,p,A6S81,S,85103,S85103,81,8000191,19:16:00,19:24:00,,,14,14,2018-03-12,cfde16df,e2311868,n
50517722,-2918327250072397769-1803121909-1,N,p,800647,RE,4739,RE4739,,8000191,,,19:09:00,19:10:00,14,14,2018-03-12,7df26855,e2311868,n
50517723,9161431939082107739-1803121816-19,N,p,801566,RB,12419,RB12419,51,8000191,19:27:00,19:27:00,,,1,1,2018-03-12,2cea2d32,e2311868,n
50517724,1600517217847348452-1803121712-29,S,p,801539,S,38309,S38309,4,8000191,19:00:00,19:15:00,,,8,8,2018-03-12,94cc8823,e2311868,n
50517725,-7085921375161874577-1803121910-1,S,p,A6S31,S,85169,S85169,31,8000191,,,19:10:00,19:10:00,13,13,2018-03-12,c9923909,e2311868,n
50517726,4972240577858701904-1803121823-16,S,p,A6S31,S,85100,S85100,31,8000191,19:09:00,19:11:00,,,7,7,2018-03-12,c00c7257,e2311868,n
50517728,-907630180873029121-1803121647-9,F,p,80,IC,2262,IC2262,,8000191,19:53:00,19:53:00,19:55:00,19:56:00,6,6,2018-03-12,a72acaca,e2311868,n
50517729,2789362699988362707-1803121749-26,S,p,801539,S,38381,S38381,3,8000191,19:32:00,19:34:00,,,9,9,2018-03-12,ad5e7c8d,e2311868,n
50517730,-4337435481963183377-1803121950-1,S,p,A6S32,S,85105,S85105,32,8000191,,,19:50:00,19:50:00,8,8,2018-03-12,f2d9805e,e2311868,n
50546644,8381476136369608552-1803122033-1,N,p,801566,RB,12422,RB12422,51,8000191,,,20:33:00,20:33:00,102,102,2018-03-12,0e624ac3,e2311868,n
50546645,6447214939635027734-1803122008-1,N,p,800640,RE,4482,RE4482,4,8000191,,,20:08:00,20:10:00,1,1,2018-03-12,d6c8f7ab,e2311868,n
50546648,-7606068289271294196-1803122006-1,N,p,801591,RE,12040,RE12040,6,8000191,,,20:06:00,20:06:00,102,102,2018-03-12,e77ac3d7,e2311868,n
50546649,980187935584430140-1803121740-23,N,p,800647,RE,4728,RE4728,,8000191,20:49:00,20:50:00,,,6,6,2018-03-12,b7f04237,e2311868,n
50546650,-5976032504892403857-1803122015-9,S,p,A6S71,S,85109,S85109,71,8000191,20:46:00,20:47:00,,,7,7,2018-03-12,8456ce56,e2311868,n
50546651,4472785605862334578-1803121837-21,N,p,801518,RB,38871,RB38871,2,8000191,20:07:00,20:07:00,,,3,3,2018-03-12,24babf60,bea35551,n
50546652,8724200536052293727-1803122050-1,S,p,A6S32,S,85109,S85109,32,8000191,,,20:50:00,20:50:00,7,7,2018-03-12,f2d9805e,e2311868,n
50546653,4958222009241316072-1803121739-12,F,p,80,IC,2062,IC2062,,8000191,20:53:00,20:57:00,,,9,9,2018-03-12,f8d77a33,e2311868,n
50546654,-1613561629222866548-1803121922-17,N,p,800619,RE,19550,RE19550,,8000191,20:42:00,20:42:00,,,8,8,2018-03-12,4515c319,808fa216,n
50546655,227671336039182404-1803122000-1,S,p,A6S81,S,85104,S85104,81,8000191,,,20:00:00,20:00:00,5,5,2018-03-12,985bbb6c,e2311868,n
50546656,-3815310345826458651-1803122006-1,F,p,80,IC,2269,IC2269,,8000191,,,20:06:00,20:06:00,7,7,2018-03-12,728cea3e,e2311868,n
50546657,-4674302681811850992-1803121913-6,F,p,80,ICE,100,ICE100,,8000191,20:59:00,20:59:00,21:01:00,21:02:00,3,3,2018-03-12,b1ad6394,e2311868,n
50546658,8749485240606482315-1803122010-1,S,p,A6S31,S,85107,S85107,31,8000191,,,20:10:00,20:10:00,12,12,2018-03-12,c9923909,e2311868,n
50546659,-5517950223709055956-1803121916-19,N,p,801566,RB,12421,RB12421,51,8000191,20:27:00,20:27:00,,,1,1,2018-03-12,2cea2d32,e2311868,n
50546660,3011625054103057367-1803121849-26,S,p,801539,S,38369,S38369,3,8000191,20:32:00,20:32:00,,,5,5,2018-03-12,ad5e7c8d,e2311868,n
50546661,5853301128452565715-1803121949-13,N,p,801518,RB,38873,RB38873,2,8000191,20:41:00,20:41:00,,,3,3,2018-03-12,f2329988,e2311868,n
50546662,-8563593214382313558-1803121920-18,S,p,A6S32,S,85106,S85106,32,8000191,20:11:00,20:11:00,,,5,5,2018-03-12,356993ad,e2311868,n
50546663,8904988026882535793-1803121755-3,F,p,87,TGV,9579,TGV9579,,8000191,20:25:00,20:30:00,20:28:00,20:33:00,7,7,2018-03-12,bb38db84,e2311868,n
50546664,-1762206202693313110-1803122009-1,N,p,800647,RE,4741,RE4741,,8000191,,,20:09:00,20:09:00,9,9,2018-03-12,d6d37fb9,e2311868,n
50546665,7634089126279792482-1803122049-1,S,p,A6S71,S,85108,S85108,71,8000191,,,20:49:00,20:49:00,11,11,2018-03-12,f6242da1,e2311868,n
50546666,5087438172038526003-1803122025-1,N,p,801518,RB,38882,RB38882,2,8000191,,,20:25:00,20:25:00,3,3,2018-03-12,985e23fd,e2311868,n
50546667,3689627468689025357-1803122009-6,N,p,801591,RE,12041,RE12041,6,8000191,20:54:00,20:54:00,,,102,102,2018-03-12,941735b1,e2311868,n
50546668,-3281432353838358850-1803121056-28,F,p,80,IC,2375,IC2375,,8000191,20:52:00,20:54:00,,,5,5,2018-03-12,b584ca75,e2311868,n
50546669,968254018762199594-1803122005-1,N,p,800619,IRE,19047,IRE19047,,8000191,,,20:05:00,20:06:00,10,10,2018-03-12,eabdb629,e2311868,n
50546670,4974497274165258268-1803122003-16,S,p,A6S31,S,85108,S85108,31,8000191,20:48:00,20:48:00,,,11,11,2018-03-12,c00c7257,e2311868,n
50546671,-1493460540613565292-1803122028-1,S,p,801539,S,38362,S38362,3,8000191,,,20:28:00,20:29:00,10,10,2018-03-12,3e2a35e1,e2311868,n
50574378,2262834968377099223-1803122119-1,N,p,800619,RE,19519,RE19519,,8000191,,,21:19:00,21:19:00,8,8,2018-03-12,916b4365,e2311868,n
50574379,6264673881775742533-1803121618-13,F,p,80,ICE,377,ICE377,,8000191,21:58:00,22:10:00,22:00:00,22:12:00,2,2,2018-03-12,69be873a,e2311868,n
50574380,-7947572770809793823-1803122110-1,S,p,A6S31,S,85677,S85677,31,8000191,,,21:10:00,21:11:00,14,14,2018-03-12,c9923909,e2311868,n
50574381,-6921578816279972437-1803122020-18,S,p,A6S32,S,85110,S85110,32,8000191,21:11:00,21:13:00,,,5,5,2018-03-12,356993ad,e2311868,n
50574382,-4531120744728068355-1803121508-10,F,p,80,ICE,1171,ICE1171,,8000191,21:08:00,21:31:00,,,2,2,2018-03-12,00bdd8f4,e2311868,n
50574383,-8031600068786801903-1803122106-1,F,p,80,IC,2167,IC2167,,8000191,,,21:06:00,21:06:00,10,10,2018-03-12,3e7d227d,e2311868,n
50574384,-2820315739988979208-1803121900-7,F,p,85,ICE,4,ICE4,,8000191,21:59:00,21:59:00,22:01:00,22:01:00,3,3,2018-03-12,137d097e,e2311868,n
50574385,8924450087271448425-1803122133-1,N,p,801591,RB,12446,RB12446,51,8000191,,,21:33:00,21:35:00,1,1,2018-03-12,0e624ac3,e2311868,n
50574386,-538103317230052402-1803122128-1,S,p,801539,S,38366,S38366,3,8000191,,,21:28:00,21:29:00,10,10,2018-03-12,fd30a044,e2311868,n
50574387,-7252879527977483019-1803122150-1,S,p,A6S32,S,85295,S85295,32,8000191,,,21:50:00,21:50:00,8,8,2018-03-12,f2d9805e,e2311868,n
50574388,4388753305686245900-1803121949-27,S,p,801539,S,38371,S38371,3,8000191,21:36:00,21:37:00,,,6,6,2018-03-12,27a5916f,e2311868,n
50574389,-3422119527557144541-1803122016-18,N,p,801591,RB,12443,RB12443,51,8000191,21:28:00,21:29:00,,,1,1,2018-03-12,b537cd62,e2311868,n
50574390,-7280465028984653187-1803122106-1,N,p,801591,RE,12042,RE12042,6,8000191,,,21:06:00,21:07:00,102,102,2018-03-12,230a3b7b,e2311868,n
50574391,6465480025803683224-1803122149-1,S,p,A6S81,S,85112,S85112,81,8000191,,,21:49:00,21:49:00,7,7,2018-03-12,985bbb6c,e2311868,n
50574392,-784146642975178634-1803122104-10,N,p,801591,RE,12043,RE12043,6,8000191,21:54:00,21:55:00,,,102,102,2018-03-12,36b434cb,e2311868,n
50574394,4058134249943702532-1803122049-13,N,p,801518,RB,38877,RB38877,2,8000191,21:41:00,21:43:00,,,2,1,2018-03-12,f2329988,e2311868,n
50574395,-417226610078844622-1803122013-10,N,p,800640,RE,4485,RE4485,4,8000191,21:52:00,21:52:00,,,1,1,2018-03-12,d37c0e1b,e2311868,n
50574396,5853098569666637871-1803121844-10,F,p,80,IC,2092,IC2092,,8000191,21:53:00,21:55:00,,,5,5,2018-03-12,26471473,843eba94,c
50574397,3343594810782393310-1803122125-1,N,p,801518,RB,38886,RB38886,2,8000191,,,21:25:00,21:25:00,3,3,2018-03-12,985e23fd,e2311868,n
50574398,-2904170208026579841-1803122059-6,N,p,800619,IRE,19042,IRE19042,,8000191,21:53:00,21:54:00,,,10,10,2018-03-12,b36a8f2d,e2311868,n
50574399,-4337074948133260508-1803121855-5,F,p,80,ICE,203,ICE203,,8000191,21:00:00,20:59:00,21:12:00,21:12:00,1,1,2018-03-12,e01d337d,e2311868,n
50574400,-7054295695888216389-1803122050-14,S,p,A6S71,S,85295,S85295,71,8000191,21:46:00,21:47:00,,,8,8,2018-03-12,61b8c589,e2311868,n
50574401,6493049929487803805-1803122103-16,S,p,A6S31,S,85112,S85112,31,8000191,21:48:00,21:48:00,,,7,7,2018-03-12,c00c7257,e2311868,n
50574402,8583086337008771208-1803121840-23,N,p,800647,RE,4730,RE4730,,8000191,21:49:00,21:51:00,,,6,6,2018-03-12,f68b10d5,e2311868,n
50574403,3580503990382438116-1803122116-1,N,p,800647,RE,4743,RE4743,,8000191,,,21:16:00,21:16:00,6,6,2018-03-12,dcc90291,e2311868,n
50596623,2022321766449327121-1803122207-8,N,p,801566,RB,12487,RB12487,54,8000191,22:55:00,22:57:00,,,102,102,2018-03-12,c5254794,e2311868,n
50596624,-7240757087966387693-1803122249-1,S,p,A6S71,S,85116,S85116,71,8000191,,,22:49:00,22:49:00,8,8,2018-03-12,74fe35a5,e2311868,n
50596626,-952728424003271039-1803122250-1,S,p,A6S32,S,85117,S85117,32,8000191,,,22:50:00,22:51:00,7,7,2018-03-12,f2d9805e,e2311868,n
50596628,4911585419496598634-1803122203-16,S,p,A6S31,S,85116,S85116,31,8000191,22:48:00,22:48:00,,,8,8,2018-03-12,c00c7257,e2311868,n
50596629,-3579675049872502218-1803122050-29,S,p,801539,S,38373,S38373,3,8000191,22:37:00,22:37:00,,,6,6,2018-03-12,94cc8823,e2311868,n
50596630,-430974827647279908-1803122210-1,S,p,A6S31,S,85115,S85115,31,8000191,,,22:10:00,22:15:00,8,8,2018-03-12,c9923909,e2311868,n
50596631,-6491946958368360770-1803121940-23,N,p,800647,RE,4734,RE4734,,8000191,22:49:00,22:50:00,,,14,14,2018-03-12,b7f04237,e2311868,n
50596632,-5982546326953726094-1803122149-11,N,p,801566,RB,81482,RB81482,52,8000191,22:27:00,22:27:00,,,101,101,2018-03-12,5852f9ac,e2311868,n
50596633,-3412774603593985291-1803122211-1,S,p,A6S5,S,85641,S85641,5,8000191,,,22:11:00,22:16:00,14,14,2018-03-12,15ce0ff4,e2311868,n
50596634,1050540537551571946-1803122230-9,S,p,A6S71,S,85205,S85205,71,8000191,22:59:00,23:01:00,,,12,12,2018-03-12,8456ce56,e2311868,n
50596635,-2144734089684839085-1803122120-17,N,p,800619,RE,19518,RE19518,,8000191,22:42:00,22:42:00,,,10,10,2018-03-12,4515c319,e2311868,n
50596636,-1674819187503185044-1803122209-1,N,p,800647,RE,4735,RE4735,,8000191,,,22:09:00,22:10:00,6,6,2018-03-12,e812d666,e2311868,n
50596637,3984577654293532640-1803122205-1,N,p,800619,IRE,19049,IRE19049,,8000191,,,22:05:00,22:05:00,10,10,2018-03-12,eabdb629,e2311868,n
50596638,-2575238072703487164-1803121547-22,F,p,80,IC,2060,IC2060,,8000191,22:59:00,22:59:00,,,7,7,2018-03-12,7745b531,e2311868,n
50596639,-461704346669165920-1803122149-13,N,p,801518,RB,38881,RB38881,2,8000191,22:41:00,22:41:00,,,5,5,2018-03-12,f2329988,e2311868,n
50596640,-6497371028772040095-1803122235-1,N,p,800640,RE,12994,RE12994,4,8000191,,,22:35:00,22:36:00,2,1,2018-03-12,de371988,e2311868,n
50596641,-5023191598813681503-1803122120-18,S,p,A6S32,S,85114,S85114,32,8000191,22:18:00,22:20:00,,,7,7,2018-03-12,356993ad,e2311868,n
50596642,2939040619514614602-1803122228-1,S,p,801539,S,38368,S38368,3,8000191,,,22:28:00,22:28:00,10,10,2018-03-12,aa4e933f,e2311868,n
50596643,7915320463375169291-1803122206-1,N,p,801591,RE,12044,RE12044,6,8000191,,,22:06:00,22:06:00,102,102,2018-03-12,801445ea,e2311868,n
50615502,9155535879735276208-1803122328-1,S,p,801539,S,38370,S38370,3,8000191,,,23:28:00,23:28:00,5,6,2018-03-12,b38a72ac,e2311868,n
50615503,-6432528114755080847-1803122219-17,N,p,800619,RE,19554,RE19554,,8000191,23:42:00,23:42:00,,,10,10,2018-03-12,4515c319,e2311868,n
50615504,-9021759905522455589-1803122350-1,S,p,A6S32,S,85121,S85121,32,8000191,,,23:50:00,23:50:00,8,8,2018-03-12,f2d9805e,e2311868,n
50615505,4820875575957054663-1803121950-10,F,p,80,ICE,605,ICE605,,8000191,23:00:00,23:00:00,23:12:00,23:12:00,1,1,2018-03-12,fd59e556,e2311868,n
50615506,-4360400861504424082-1803122311-1,N,p,801591,RE,12046,RE12046,6,8000191,,,23:11:00,23:17:00,101,101,2018-03-12,148f5aa4,e2311868,n
50615507,-4728583962841628342-1803122321-1,N,p,800619,RE,19553,RE19553,,8000191,,,23:21:00,23:28:00,10,10,2018-03-12,916b4365,e2311868,n
50615508,-3817672644511413244-1803122226-19,N,p,801566,RB,12425,RB12425,51,8000191,23:37:00,23:37:00,,,1,1,2018-03-12,2cea2d32,e2311868,n
50615509,-3658282231686556221-1803122254-13,N,p,801518,RB,38885,RB38885,2,8000191,23:48:00,23:48:00,,,2,2,2018-03-12,f2329988,e2311868,n
50615510,6257954485149672123-1803122220-18,S,p,A6S32,S,85118,S85118,32,8000191,23:18:00,23:18:00,,,8,8,2018-03-12,356993ad,e2311868,n
50615511,-4599221852267908973-1803122310-1,S,p,A6S31,S,85205,S85205,31,8000191,,,23:10:00,23:10:00,12,12,2018-03-12,c9923909,e2311868,n
50615512,-507607069582644740-1803122000-6,,p,NZ,NJ,40470,NJ40470,,8000191,23:02:00,23:03:00,23:04:00,23:05:00,,8,2018-03-12,f1f32260,e2311868,n
50615513,-1546813935104597260-1803122237-19,S,p,801539,S,38375,S38375,3,8000191,23:51:00,23:51:00,,,5,5,2018-03-12,c47f0774,e2311868,n
50615514,6016572754452963364-1803122310-1,N,p,801518,RB,38890,RB38890,2,8000191,,,23:10:00,23:11:00,5,5,2018-03-12,15fa6082,e2311868,n
50615515,619540276183624659-1803122347-1,N,p,8006C5,RE,17327,RE17327,,8000191,,,23:47:00,23:47:00,9,9,2018-03-12,e812d666,e2311868,n
50615516,1003446772902483359-1803122000-6,,p,85,NJ,470,NJ470,,8000191,23:02:00,23:03:00,23:04:00,23:05:00,8,8,2018-03-12,1123fc16,e2311868,n
50615517,958224973101545429-1803121807-9,F,p,80,ICE,273,ICE273,,8000191,23:08:00,23:22:00,,,2,2,2018-03-12,c5cab485,e2311868,n
